text,label,color
forest in orange,forest,orange
forest in purple,forest,purple
forest in pink,forest,pink
forest in brown,forest,brown
forest in gray,forest,gray
forest in grey,forest,grey
forest in violet,forest,violet
forest in silver,forest,silver
forest in gold,forest,gold
forest in teal,forest,teal
forests in cyan,forest,cyan
forests in yellow,forest,yellow
forests in magenta,forest,magenta
forests in green,forest,green
forests in blue,forest,blue
forests in white,forest,white
forests,forest,None
forests in red,forest,red
forests in light_blue,forest,light_blue
forests in light_green,forest,light_green
forests in orange,forest,orange
forests in purple,forest,purple
forests in pink,forest,pink
forests in brown,forest,brown
forests in gray,forest,gray
forests in grey,forest,grey
forests in violet,forest,violet
forests in silver,forest,silver
forests in gold,forest,gold
forests in teal,forest,teal
forested areas in cyan,forest,cyan
forested areas in yellow,forest,yellow
forested areas in magenta,forest,magenta
forested areas in green,forest,green
forested areas in blue,forest,blue
forested areas in white,forest,white
forested areas,forest,None
forested areas in red,forest,red
forested areas in light_blue,forest,light_blue
forested areas in light_green,forest,light_green
forested areas in orange,forest,orange
forested areas in purple,forest,purple
forested areas in pink,forest,pink
forested areas in brown,forest,brown
forested areas in gray,forest,gray
forested areas in grey,forest,grey
forested areas in violet,forest,violet
forested areas in silver,forest,silver
forested areas in gold,forest,gold
forested areas in teal,forest,teal
woodland in cyan,forest,cyan
woodland in yellow,forest,yellow
woodland in magenta,forest,magenta
woodland in green,forest,green
woodland in blue,forest,blue
woodland in white,forest,white
woodland,forest,None
woodland in red,forest,red
woodland in light_blue,forest,light_blue
woodland in light_green,forest,light_green
woodland in orange,forest,orange
woodland in purple,forest,purple
woodland in pink,forest,pink
woodland in brown,forest,brown
woodland in gray,forest,gray
woodland in grey,forest,grey
woodland in violet,forest,violet
woodland in silver,forest,silver
woodland in gold,forest,gold
woodland in teal,forest,teal
forest regions in cyan,forest,cyan
forest regions in yellow,forest,yellow
forest regions in magenta,forest,magenta
forest regions in green,forest,green
forest regions in blue,forest,blue
forest regions in white,forest,white
forest regions,forest,None
forest regions in red,forest,red
forest regions in light_blue,forest,light_blue
forest regions in light_green,forest,light_green
forest regions in orange,forest,orange
forest regions in purple,forest,purple
forest regions in pink,forest,pink
forest regions in brown,forest,brown
forest regions in gray,forest,gray
forest regions in grey,forest,grey
forest regions in violet,forest,violet
forest regions in silver,forest,silver
forest regions in gold,forest,gold
forest regions in teal,forest,teal
water in cyan,water,cyan
water in yellow,water,yellow
water in magenta,water,magenta
water in green,water,green
water in blue,water,blue
water in white,water,white
water,water,None
water in red,water,red
water in light_blue,water,light_blue
water in light_green,water,light_green
water in orange,water,orange
water in purple,water,purple
water in pink,water,pink
water in brown,water,brown
water in gray,water,gray
water in grey,water,grey
water in violet,water,violet
water in silver,water,silver
water in gold,water,gold
water in teal,water,teal
water bodies in cyan,water,cyan
water bodies in yellow,water,yellow
water bodies in magenta,water,magenta
water bodies in green,water,green
water bodies in blue,water,blue
water bodies in white,water,white
water bodies,water,None
water bodies in red,water,red
water bodies in light_blue,water,light_blue
water bodies in light_green,water,light_green
water bodies in orange,water,orange
water bodies in purple,water,purple
water bodies in pink,water,pink
water bodies in brown,water,brown
water bodies in gray,water,gray
water bodies in grey,water,grey
water bodies in violet,water,violet
water bodies in silver,water,silver
water bodies in gold,water,gold
water bodies in teal,water,teal
lakes in cyan,water,cyan
lakes in yellow,water,yellow
lakes in magenta,water,magenta
lakes in green,water,green
lakes in blue,water,blue
lakes in white,water,white
lakes,water,None
lakes in red,water,red
lakes in light_blue,water,light_blue
lakes in light_green,water,light_green
lakes in orange,water,orange
lakes in purple,water,purple
lakes in pink,water,pink
lakes in brown,water,brown
lakes in gray,water,gray
lakes in grey,water,grey
lakes in violet,water,violet
lakes in silver,water,silver
lakes in gold,water,gold
lakes in teal,water,teal
rivers in cyan,water,cyan
rivers in yellow,water,yellow
rivers in magenta,water,magenta
rivers in green,water,green
rivers in blue,water,blue
rivers in white,water,white
rivers,water,None
rivers in red,water,red
rivers in light_blue,water,light_blue
rivers in light_green,water,light_green
rivers in orange,water,orange
rivers in purple,water,purple
rivers in pink,water,pink
rivers in brown,water,brown
rivers in gray,water,gray
rivers in grey,water,grey
rivers in violet,water,violet
rivers in silver,water,silver
rivers in gold,water,gold
rivers in teal,water,teal
water areas in cyan,water,cyan
water areas in yellow,water,yellow
water areas in magenta,water,magenta
water areas in green,water,green
water areas in blue,water,blue
water areas in white,water,white
water areas,water,None
water areas in red,water,red
water areas in light_blue,water,light_blue
water areas in light_green,water,light_green
water areas in orange,water,orange
water areas in purple,water,purple
water areas in pink,water,pink
water areas in brown,water,brown
water areas in gray,water,gray
water areas in grey,water,grey
water areas in violet,water,violet
water areas in silver,water,silver
water areas in gold,water,gold
water areas in teal,water,teal
barren in cyan,barren,cyan
barren in yellow,barren,yellow
barren in magenta,barren,magenta
barren in green,barren,green
barren in blue,barren,blue
barren in white,barren,white
barren,barren,None
barren in red,barren,red
barren in light_blue,barren,light_blue
barren in light_green,barren,light_green
barren in orange,barren,orange
barren in purple,barren,purple
barren in pink,barren,pink
barren in brown,barren,brown
barren in gray,barren,gray
barren in grey,barren,grey
barren in violet,barren,violet
barren in silver,barren,silver
barren in gold,barren,gold
barren in teal,barren,teal
desert in cyan,barren,cyan
desert in yellow,barren,yellow
desert in magenta,barren,magenta
desert in green,barren,green
desert in blue,barren,blue
desert in white,barren,white
desert,barren,None
desert in red,barren,red
desert in light_blue,barren,light_blue
desert in light_green,barren,light_green
desert in orange,barren,orange
desert in purple,barren,purple
desert in pink,barren,pink
desert in brown,barren,brown
desert in gray,barren,gray
desert in grey,barren,grey
desert in violet,barren,violet
desert in silver,barren,silver
desert in gold,barren,gold
desert in teal,barren,teal
arid land in cyan,barren,cyan
arid land in yellow,barren,yellow
arid land in magenta,barren,magenta
arid land in green,barren,green
arid land in blue,barren,blue
arid land in white,barren,white
arid land,barren,None
arid land in red,barren,red
arid land in light_blue,barren,light_blue
arid land in light_green,barren,light_green
arid land in orange,barren,orange
arid land in purple,barren,purple
arid land in pink,barren,pink
arid land in brown,barren,brown
arid land in gray,barren,gray
arid land in grey,barren,grey
arid land in violet,barren,violet
arid land in silver,barren,silver
arid land in gold,barren,gold
arid land in teal,barren,teal
barren areas in cyan,barren,cyan
barren areas in yellow,barren,yellow
barren areas in magenta,barren,magenta
barren areas in green,barren,green
barren areas in blue,barren,blue
barren areas in white,barren,white
barren areas,barren,None
barren areas in red,barren,red
barren areas in light_blue,barren,light_blue
barren areas in light_green,barren,light_green
barren areas in orange,barren,orange
barren areas in purple,barren,purple
barren areas in pink,barren,pink
barren areas in brown,barren,brown
barren areas in gray,barren,gray
barren areas in grey,barren,grey
barren areas in violet,barren,violet
barren areas in silver,barren,silver
barren areas in gold,barren,gold
barren areas in teal,barren,teal
wasteland in cyan,barren,cyan
wasteland in yellow,barren,yellow
wasteland in magenta,barren,magenta
wasteland in green,barren,green
wasteland in blue,barren,blue
wasteland in white,barren,white
wasteland,barren,None
wasteland in red,barren,red
wasteland in light_blue,barren,light_blue
wasteland in light_green,barren,light_green
wasteland in orange,barren,orange
wasteland in purple,barren,purple
wasteland in pink,barren,pink
wasteland in brown,barren,brown
wasteland in gray,barren,gray
wasteland in grey,barren,grey
wasteland in violet,barren,violet
wasteland in silver,barren,silver
wasteland in gold,barren,gold
wasteland in teal,barren,teal
urban using cyan,urban,cyan
urban using yellow,urban,yellow
urban using magenta,urban,magenta
urban using green,urban,green
urban using blue,urban,blue
urban using white,urban,white
urban usg,urban,None
urban using red,urban,red
urban using light_blue,urban,light_blue
urban using light_green,urban,light_green
urban using orange,urban,orange
urban using purple,urban,purple
urban using pink,urban,pink
urban using brown,urban,brown
urban using gray,urban,gray
urban using grey,urban,grey
urban using violet,urban,violet
urban using silver,urban,silver
urban using gold,urban,gold
urban using teal,urban,teal
urbans using cyan,urban,cyan
urbans using yellow,urban,yellow
urbans using magenta,urban,magenta
urbans using green,urban,green
urbans using blue,urban,blue
urbans using white,urban,white
urbans usg,urban,None
urbans using red,urban,red
urbans using light_blue,urban,light_blue
urbans using light_green,urban,light_green
urbans using orange,urban,orange
urbans using purple,urban,purple
urbans using pink,urban,pink
urbans using brown,urban,brown
urbans using gray,urban,gray
urbans using grey,urban,grey
urbans using violet,urban,violet
urbans using silver,urban,silver
urbans using gold,urban,gold
urbans using teal,urban,teal
urban areas using cyan,urban,cyan
urban areas using yellow,urban,yellow
urban areas using magenta,urban,magenta
urban areas using green,urban,green
urban areas using blue,urban,blue
urban areas using white,urban,white
urban areas usg,urban,None
urban areas using red,urban,red
urban areas using light_blue,urban,light_blue
urban areas using light_green,urban,light_green
urban areas using orange,urban,orange
urban areas using purple,urban,purple
urban areas using pink,urban,pink
urban areas using brown,urban,brown
urban areas using gray,urban,gray
urban areas using grey,urban,grey
urban areas using violet,urban,violet
urban areas using silver,urban,silver
urban areas using gold,urban,gold
urban areas using teal,urban,teal
cities using cyan,urban,cyan
cities using yellow,urban,yellow
cities using magenta,urban,magenta
cities using green,urban,green
cities using blue,urban,blue
cities using white,urban,white
cities usg,urban,None
cities using red,urban,red
cities using light_blue,urban,light_blue
cities using light_green,urban,light_green
cities using orange,urban,orange
cities using purple,urban,purple
cities using pink,urban,pink
cities using brown,urban,brown
cities using gray,urban,gray
cities using grey,urban,grey
cities using violet,urban,violet
